"","V_plasma","V_inter","V_muscle","kgut","Km","Vmax","m_K_ALDO","P_ECF","FF","GFR","dtKsec_eq","A_dtKsec","B_dtKsec","cdKsec_eq","A_cdKsec","B_cdKsec","A_cdKreab","A_insulin","KMuscleBase","Kecf_base","ALD_eq","etapsKreab"
"2226",1.19950129828794e-08,3.70722089826359e-05,-1.85272597263975e-08,3.60660250464662e-05,-6.54683329760769,-1.17177307856764e-08,-9.17556903292396,-3.09854393663045e-05,2.354238404223e-08,-18.3037503610447,-70.1132183482238,-88.8769570829047,-123.210989119963,-10.5121179978719,-19.5610876178326,-30.9262729353833,73.18637019722,-71.296901164122,23.4381266779666,-27.6694594779453,14.7811217506541,119.409853326891
"2227",-1.47977630149398e-10,1.79147576773175e-08,2.96551263545552e-08,-9.38429366215132e-07,-15.0326532695528,9.44736513019961e-07,-9.81956228366149,2.79517848866817e-08,-5.68964856029197e-06,-11.4073061303901,-46.6705853311758,-106.690633700156,-111.445088881089,-7.64043839216844,-9.65009011397134,-19.9624211428923,51.289109536531,0,16.9065734961331,-12.9194636091325,-11.4938234288356,34.5234429173913
"2228",2.54196663718176e-09,-6.15443696005969e-10,2.13729833831167e-09,1.43897693760664e-09,-17.0097445183332,4.54215864920115e-09,29.4669829130581,-3.32534000335727e-12,0,-6.87059414585866,-44.3500572911846,-61.7032116104107,-83.0267552616943,-1.47486283001099,-2.90306087329537,-3.72328982358789,49.7277271202571,0,10.4916234385004,8.73185487521506,-28.3379417018382,17.7578010991993
"2229",3.06652009385289e-06,-4.814235410322e-08,3.87945176782978e-06,1.80234707158889e-08,-7.38865982436423,-5.22065590757847e-09,5.33562686338442,3.9136683653851e-06,7.78869154771655e-06,-5.93456442673809,-20.3611935505064,-36.7662089205591,-33.8505727537879,-2.52489673311449,-4.69654792503009,-8.70498249538129,36.8101540613531,0,13.7539784770578,-3.1409887727069,-8.05645206069168,27.0665585636656
"2230",-4.09656308875128e-10,-1.74388503637601e-09,-1.79824155566166e-10,2.81166450122328e-08,-10.1590259604974,8.49240677780472e-11,16.3556308399275,-1.78788184257428e-07,3.07593950310547e-10,-4.26509854066266,-26.9041624716017,-58.3889839002032,-57.6936051572912,-2.89471091289367,-5.21608841829876,-10.0650539175702,43.4618681489913,0,13.1467748534942,11.108917124253,-13.5714644999809,20.8398190459576
"2231",-5.4535144911938e-05,-6.98930487885719e-06,1.96202308160309e-05,-0.00025330432011117,-1.7913899492932,3.63800000684478e-05,-5.67681007031908,1.97615607078206e-05,-3.53123490128837e-05,-12.7742037442419,-7.45324993507951,-33.1866972512681,-16.8317456598185,-0.436314161470704,-1.43174576435375,-1.76766461530188,32.2637432929699,0,15.2048710483939,-14.5107033463345,25.9291487923207,36.0963310231978
"2232",4.30756742275662e-07,1.26874510897324e-10,-6.49784226425254e-09,6.90647539158817e-12,0.370577939989203,1.82245258883995e-08,-1.3122459752535,-1.20978427275986e-09,-1.16386900117504e-11,-7.38121987516362,-16.4788402168877,-53.1520546948872,-38.7913452382402,-2.41958402068557,-7.50345988953209,-9.39462521669503,38.2579592112312,0,17.8366796241188,-10.4280682659171,19.967826932844,50.3899184583156
"2233",2.01766002305703e-06,-2.37575079609087e-08,-6.32328979577324e-06,4.23262576987326e-07,-5.50438267592614,8.41554717112558e-06,-12.5830603200416,-5.73754982724495e-06,6.03210179406233e-06,-20.0897769925806,-43.2311700442726,-70.5446674668191,-92.4156749706198,-10.0908790844033,-17.2415845906483,-40.8163655440278,84.6895888069729,0,21.7279836528649,-29.0489622720567,23.0353740459746,69.238052899633
"2234",1.96903351223909e-06,-1.83271740183954e-05,-4.91638729727129e-10,-5.94724269831204e-11,-9.94892293827938,1.3344364333534e-06,33.5513192814172,-7.41806616133545e-12,3.85036003081041e-10,-8.98182634634882,-54.6792996717287,-83.9989804297818,-162.511710888466,-4.23573317580717,-10.6885065252959,-10.8487039950106,52.7053027368488,0,12.9720934198518,0.328528774840592,-22.1055820300175,15.4966855612413
"2235",-3.84668423834e-05,-1.80528871851493e-08,-3.73512420992483e-09,4.58706352901572e-08,-3.63740064536733,4.25534807391159e-08,-2.53536059409973,-6.3948846218409e-12,2.02216483558004e-08,-11.1351612033197,-28.1881388636987,-41.4314041781113,-44.8900114440212,-3.06972652862179,-4.89858056008841,-11.2441453956019,64.9140139473483,-57.5416048790015,16.7810962560997,-18.737207143937,10.7765214082809,37.6822599643084
